06-07시간대,06시간대이전,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,수송일자,요일,일일합계,승하차구분,역명,역번호,연번,날짜
231,186,273,323,405,363,366,316,336,328,386,312,241,217,135,85.0,50.0,27.0,9.0,,2021-07-01,목요일,4589,승차,미아사거리,416,201,2021-12-31
239,170,270,329,388,404,358,365,359,353,372,365,237,199,143,124.0,62.0,51.0,8.0,,2021-07-02,금요일,4796,승차,미아사거리,416,761,2021-12-31
168,141,164,208,304,317,362,329,267,279,260,225,181,121,87,59.0,47.0,22.0,10.0,,2021-07-03,토요일,3551,승차,미아사거리,416,1321,2021-12-31
86,59,71,121,202,216,182,204,205,233,185,176,135,137,90,63.0,38.0,24.0,7.0,,2021-07-04,일요일,2434,승차,미아사거리,416,1881,2021-12-31
242,172,285,343,399,428,380,365,402,416,393,361,285,189,112,103.0,53.0,31.0,13.0,,2021-07-05,월요일,4972,승차,미아사거리,416,2441,2021-12-31
246,196,257,334,380,402,406,334,343,352,391,388,268,198,131,86.0,51.0,28.0,10.0,,2021-07-06,화요일,4801,승차,미아사거리,416,3001,2021-12-31
215,193,265,333,388,407,368,339,326,352,368,282,256,218,112,91.0,48.0,23.0,9.0,,2021-07-07,수요일,4593,승차,미아사거리,416,3561,2021-12-31
226,186,242,314,377,348,321,316,326,309,370,298,221,164,131,110.0,61.0,26.0,8.0,,2021-07-08,목요일,4354,승차,미아사거리,416,4121,2021-12-31
231,192,277,302,348,400,349,326,305,304,328,324,241,215,111,91.0,51.0,52.0,9.0,,2021-07-09,금요일,4456,승차,미아사거리,416,4681,2021-12-31
159,143,167,214,284,283,329,275,266,230,262,212,170,153,108,75.0,52.0,26.0,10.0,,2021-07-10,토요일,3418,승차,미아사거리,416,5241,2021-12-31
67,73,87,131,213,197,187,202,198,214,178,156,122,120,96,57.0,37.0,28.0,9.0,,2021-07-11,일요일,2372,승차,미아사거리,416,5801,2021-12-31
238,190,286,323,351,335,322,290,272,287,315,243,191,163,91,82.0,44.0,21.0,8.0,,2021-07-12,월요일,4052,승차,미아사거리,416,6361,2021-12-31
225,189,273,307,340,345,332,311,333,303,345,277,224,169,114,77.0,44.0,27.0,7.0,,2021-07-13,화요일,4242,승차,미아사거리,416,6921,2021-12-31
225,191,254,301,333,352,332,258,259,252,291,294,208,153,127,76.0,42.0,30.0,7.0,,2021-07-14,수요일,3985,승차,미아사거리,416,7481,2021-12-31
220,175,244,312,340,344,289,290,272,244,285,256,200,144,99,71.0,44.0,28.0,8.0,,2021-07-15,목요일,3865,승차,미아사거리,416,8041,2021-12-31
230,194,257,291,345,331,352,292,280,280,305,329,200,186,113,82.0,53.0,27.0,9.0,,2021-07-16,금요일,4156,승차,미아사거리,416,8601,2021-12-31
170,139,170,203,235,276,276,244,225,220,204,214,178,149,104,70.0,45.0,33.0,2.0,,2021-07-17,토요일,3157,승차,미아사거리,416,9161,2021-12-31
97,92,98,138,183,140,139,144,159,177,145,163,118,127,69,72.0,41.0,22.0,5.0,,2021-07-18,일요일,2129,승차,미아사거리,416,9721,2021-12-31
228,185,249,331,343,351,317,267,272,245,337,244,209,155,115,74.0,47.0,32.0,7.0,,2021-07-19,월요일,4008,승차,미아사거리,416,10281,2021-12-31
235,187,259,330,361,344,359,266,305,317,297,255,211,186,126,86.0,46.0,22.0,9.0,,2021-07-20,화요일,4201,승차,미아사거리,416,10841,2021-12-31
