06-07시간대,06시간대이전,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,수송일자,요일,일일합계,승하차구분,역명,역번호,연번,날짜
113,12,111,135,167,233,228,260,259,311,394,476,387,423,233,194.0,116.0,81.0,34.0,,2021-07-01,목요일,4167,하차,쌍문,413,196,2021-12-31
119,12,129,136,185,222,291,277,267,296,420,434,418,372,272,175.0,137.0,96.0,43.0,,2021-07-02,금요일,4301,하차,쌍문,413,756,2021-12-31
85,8,93,106,161,163,268,261,218,244,221,295,260,190,125,97.0,100.0,61.0,23.0,,2021-07-03,토요일,2979,하차,쌍문,413,1316,2021-12-31
68,8,71,64,68,154,117,183,179,178,162,174,147,123,113,78.0,61.0,51.0,17.0,,2021-07-04,일요일,2016,하차,쌍문,413,1876,2021-12-31
116,12,114,147,188,244,283,283,268,326,470,487,476,339,279,160.0,109.0,69.0,40.0,,2021-07-05,월요일,4410,하차,쌍문,413,2436,2021-12-31
113,11,122,130,184,229,245,328,236,332,409,410,468,373,269,195.0,123.0,78.0,32.0,,2021-07-06,화요일,4287,하차,쌍문,413,2996,2021-12-31
107,10,108,134,182,239,242,262,246,277,400,450,417,380,267,171.0,120.0,74.0,29.0,,2021-07-07,수요일,4115,하차,쌍문,413,3556,2021-12-31
110,15,119,143,177,196,254,242,244,292,347,431,382,333,267,148.0,127.0,65.0,33.0,,2021-07-08,목요일,3925,하차,쌍문,413,4116,2021-12-31
126,8,118,136,166,208,243,283,229,239,417,400,386,332,252,170.0,100.0,85.0,38.0,,2021-07-09,금요일,3936,하차,쌍문,413,4676,2021-12-31
84,10,98,94,149,133,231,276,175,185,215,226,257,215,137,105.0,91.0,56.0,26.0,,2021-07-10,토요일,2763,하차,쌍문,413,5236,2021-12-31
58,7,46,76,69,130,123,184,157,146,137,162,157,132,136,62.0,77.0,44.0,15.0,,2021-07-11,일요일,1918,하차,쌍문,413,5796,2021-12-31
120,11,110,156,188,203,258,245,234,259,357,409,360,359,250,131.0,84.0,48.0,24.0,,2021-07-12,월요일,3806,하차,쌍문,413,6356,2021-12-31
97,9,114,126,166,216,220,246,263,267,367,406,408,328,223,149.0,91.0,62.0,22.0,,2021-07-13,화요일,3780,하차,쌍문,413,6916,2021-12-31
120,10,101,140,174,198,243,207,170,236,334,390,369,326,262,125.0,112.0,51.0,23.0,,2021-07-14,수요일,3591,하차,쌍문,413,7476,2021-12-31
108,9,112,142,139,186,220,229,170,208,365,396,363,352,228,147.0,90.0,43.0,30.0,,2021-07-15,목요일,3537,하차,쌍문,413,8036,2021-12-31
