06-07시간대,06시간대이전,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,수송일자,요일,일일합계,승하차구분,역명,역번호,연번,날짜
57,35,70,88,142,145,213,171,137,150,148,150,113,65,49,36.0,19.0,10.0,3.0,,2021-07-01,목요일,1801,승차,고덕,2553,323,2021-12-31
63,28,73,129,173,172,195,169,130,127,187,151,130,78,49,37.0,26.0,7.0,5.0,,2021-07-02,금요일,1929,승차,고덕,2553,883,2021-12-31
36,33,43,51,112,110,124,111,84,74,90,58,44,32,22,20.0,15.0,3.0,3.0,,2021-07-03,토요일,1065,승차,고덕,2553,1443,2021-12-31
18,18,14,32,44,45,55,55,53,54,46,39,32,23,20,18.0,15.0,3.0,1.0,,2021-07-04,일요일,585,승차,고덕,2553,2003,2021-12-31
60,34,80,88,167,200,214,168,144,177,173,181,113,72,38,35.0,15.0,12.0,3.0,,2021-07-05,월요일,1974,승차,고덕,2553,2563,2021-12-31
62,24,72,98,154,169,242,195,141,145,201,191,131,58,33,26.0,17.0,8.0,4.0,,2021-07-06,화요일,1971,승차,고덕,2553,3123,2021-12-31
66,30,76,109,152,189,199,167,121,153,164,179,105,65,42,36.0,17.0,10.0,1.0,,2021-07-07,수요일,1881,승차,고덕,2553,3683,2021-12-31
55,29,66,90,119,146,215,165,116,135,148,183,107,62,40,34.0,19.0,9.0,1.0,,2021-07-08,목요일,1739,승차,고덕,2553,4243,2021-12-31
55,31,77,90,149,158,187,158,124,162,192,140,121,63,54,31.0,17.0,13.0,4.0,,2021-07-09,금요일,1826,승차,고덕,2553,4803,2021-12-31
38,37,38,54,76,93,118,73,74,68,52,62,51,45,25,24.0,15.0,5.0,1.0,,2021-07-10,토요일,949,승차,고덕,2553,5363,2021-12-31
24,22,19,31,58,44,40,61,38,54,30,41,24,19,19,15.0,12.0,5.0,1.0,,2021-07-11,일요일,557,승차,고덕,2553,5923,2021-12-31
56,31,71,80,111,167,188,108,130,117,156,138,86,58,33,26.0,11.0,9.0,2.0,,2021-07-12,월요일,1578,승차,고덕,2553,6483,2021-12-31
57,36,69,97,121,118,149,110,112,108,149,154,97,61,41,22.0,12.0,10.0,1.0,,2021-07-13,화요일,1524,승차,고덕,2553,7043,2021-12-31
55,32,60,94,131,130,146,101,104,102,109,122,91,69,34,31.0,17.0,7.0,1.0,,2021-07-14,수요일,1436,승차,고덕,2553,7603,2021-12-31
55,30,68,91,106,127,151,120,80,104,125,120,81,53,31,21.0,11.0,9.0,2.0,,2021-07-15,목요일,1385,승차,고덕,2553,8163,2021-12-31
60,32,77,102,118,125,126,98,107,133,131,128,84,73,36,29.0,19.0,3.0,2.0,,2021-07-16,금요일,1483,승차,고덕,2553,8723,2021-12-31
40,34,37,56,74,92,102,98,65,76,70,64,56,42,26,18.0,16.0,8.0,0.0,,2021-07-17,토요일,974,승차,고덕,2553,9283,2021-12-31
33,19,12,38,41,37,47,56,46,38,46,39,32,34,20,19.0,9.0,8.0,1.0,,2021-07-18,일요일,575,승차,고덕,2553,9843,2021-12-31
51,33,71,90,117,144,167,116,110,152,151,147,88,61,35,32.0,21.0,6.0,1.0,,2021-07-19,월요일,1593,승차,고덕,2553,10403,2021-12-31
53,32,66,87,132,165,144,121,89,121,139,121,92,58,27,21.0,20.0,7.0,1.0,,2021-07-20,화요일,1496,승차,고덕,2553,10963,2021-12-31
43,34,66,87,136,158,124,109,82,106,129,114,83,71,39,31.0,18.0,5.0,1.0,,2021-07-21,수요일,1436,승차,고덕,2553,11523,2021-12-31
53,29,60,87,119,147,126,124,85,107,111,134,80,60,39,19.0,18.0,6.0,1.0,,2021-07-22,목요일,1405,승차,고덕,2553,12083,2021-12-31
63,38,65,97,113,138,139,99,94,115,121,117,81,58,35,23.0,25.0,9.0,1.0,,2021-07-23,금요일,1431,승차,고덕,2553,12643,2021-12-31
41,28,29,54,71,68,103,85,69,57,42,52,35,51,34,16.0,14.0,4.0,1.0,,2021-07-24,토요일,854,승차,고덕,2553,13203,2021-12-31
23,25,23,45,45,43,45,42,44,34,32,32,31,21,17,12.0,7.0,4.0,0.0,,2021-07-25,일요일,525,승차,고덕,2553,13763,2021-12-31
61,33,54,108,137,176,132,126,99,127,141,147,90,61,33,22.0,17.0,5.0,1.0,,2021-07-26,월요일,1570,승차,고덕,2553,14323,2021-12-31
59,34,63,88,142,128,147,133,110,105,136,135,85,60,37,23.0,17.0,6.0,3.0,,2021-07-27,화요일,1511,승차,고덕,2553,14883,2021-12-31
49,32,59,111,145,169,154,93,99,104,127,143,92,60,30,24.0,14.0,3.0,3.0,,2021-07-28,수요일,1511,승차,고덕,2553,15443,2021-12-31
56,34,60,100,141,149,173,122,101,98,137,163,78,47,35,22.0,16.0,5.0,3.0,,2021-07-29,목요일,1540,승차,고덕,2553,16003,2021-12-31
